SegmentName;ProductName;Brand
INFORMÁTICA, GAMES E ELETRÔNICOS;CORNETA LC-1425 PERMAK REDONDA AZUL = 78;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CORNETA LC-1425 PERMAK REDONDA PRETA = 80;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CORNETA LC-1425 PERMAK REDONDA VERDE = 81;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ABRAÇADEIRA TCW 150mm x 36mm - 15CM COM 100 = 82;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CABO MICROFONE STEREO =ID=83;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PALHETA AUTOMOTIVA FLEXIVEL SILICONE 22 POL. = 84;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PALHETA AUTOMOTIVA FLEXIVEL SILICONE 16 POL. = 85;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PALHETA AUTOMOTIVA FLEXÍVEL SILICONE 19 POL. = 86;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PALHETA AUTOMOTIVA FLEXÍVEL SILICONE 21 POL. = 87;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FUSIVEL LAMINA MAX GRANDE 50A VERMELHO = 88;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FUSIVEL LAMINA MÉDIA 10A K FE VERMELHO = 89;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FUSIVEL LAMINA MEDIA 15A K FE AZUL = 90;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FUSIVEL LAMINA MAX GRANDE 40A LARANJA = 91;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;FUSIVEL AUTOMOTIVO TIPO AGU 50A GOLD = 92;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONE 6X9 LISO FUNDO = 93;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;KNOB DESLIZANTE 2 X 6MM COLORIDO = 94;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;KNOB DESLIZANTE 1 X 4MM COLORIDO = 95;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;KNOB ROTATIVO DE PRESSÃO KH77 COLORIDO = 96;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PLUG P10 MONO NIQUEL MACHO MOLA = 97;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ADAPTADOR PLUG P2 MONO MACHO X J2 MONO FEMEA STÉREO PLÁSTICO = 98;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;BORNE PARA CAIXA ACUSTICA PINO BANANA PT/VM 11X33MM (UN) = 99;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;PLUG P10 MONO METAL FITZ = 100;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;LAMPADA AUTOMOTIVA T5 ESMAGADINHA BRANCA 12V - 1.2W = 101;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONE 2 1/2 POL. TW  = 102;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;CONE 2 3/4 POL. TW = 103;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;INTERRUPTOR VIDRO ELÉTRICO FOX/GOL G4/G5/G6 = 104;IMPOT
INFORMÁTICA, GAMES E ELETRÔNICOS;ADAPTADOR P10 STEREO MACHO X 2 RCA FEMEA PLASTICO = 105;IMPOT
