SegmentName;ProductName;Brand
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 7;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 8;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 9;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 2/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 3/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 4/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 5/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 6/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA P OURIVES ANTILOPE N 7/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;SERRA PARA OURIVES ANTILOPE N 8/0;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ARCO DE SERRA NACIONAL;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ARCO DE SERRA ALEMAO C/ AJ. TENSAO CABO PRETO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ARCO DE SERRA 150MM ALEMAO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE AZUL ESCURO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE AZUL CLARO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE BRANCO DIAMANTADO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE VERDE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE PRETO DIAMANTADO;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;DISCO DE SILICONE BRANCO KG;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE DE CORTE RMF;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE CHATO 115mm FOX;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE 1/2 CANA 115MM ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE PARALELO COM RANHURA;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE COMBINADO CONCAVO E CONVEXO ANTILOPE;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE BICO REDONDO RMF 115 MM;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE DE CORTE 115mm FOX;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE 1/2 CANA 130MM EXCEL;
COMÉRCIO VAREJISTA OU ESPECIALIZADO;ALICATE BICO REDONDO 130MM ANTILOPE;
